Body_size,Wing_size,Body_R,Body_G,Body_B,Wing_R,Wing_G,Wing_B
31.29,25.48,199.0,190.0,182.1,199.0,190.0,182.1
29.2,22.43,199.1,190.0,182.0,199.1,190.0,182.0
27.64,24.29,199.0,190.0,182.1,199.0,190.0,182.1
30.85,25.41,199.0,190.0,182.0,199.0,190.0,182.0
27.26,22.48,199.0,190.0,182.0,199.0,190.0,182.0
29.81,22.13,199.0,190.0,181.9,199.0,190.0,181.9
29.0,22.1,199.0,190.1,182.1,199.0,190.1,182.1
29.24,21.69,198.9,190.0,182.0,198.9,190.0,182.0
27.6,21.47,199.0,189.9,182.0,199.0,189.9,182.0
28.96,25.38,199.0,190.0,181.9,199.0,190.0,181.9
26.27,23.99,199.0,190.0,182.0,199.0,190.0,182.0
32.37,24.98,198.9,190.0,182.0,198.9,190.0,182.0
26.19,24.13,198.9,190.0,182.0,198.9,190.0,182.0
26.7,22.76,199.1,190.0,182.0,199.1,190.0,182.0
28.09,23.59,199.0,190.0,181.9,199.0,190.0,181.9
28.33,24.16,198.9,190.0,181.9,198.9,190.0,181.9
31.37,20.12,199.0,189.9,182.0,199.0,189.9,182.0
26.1,24.69,199.0,190.0,182.1,199.0,190.0,182.1
32.44,24.65,199.0,189.9,181.9,199.0,189.9,181.9
32.0,22.99,198.9,190.0,182.0,198.9,190.0,182.0
28.28,22.54,199.1,190.0,182.0,199.1,190.0,182.0
31.38,23.92,199.0,189.9,181.9,199.0,189.9,181.9
23.87,19.99,199.0,190.0,182.1,199.0,190.0,182.1
28.72,23.33,199.0,190.0,181.9,199.0,190.0,181.9
30.28,21.43,198.9,190.0,182.0,198.9,190.0,182.0
30.83,24.13,199.0,189.9,182.0,199.0,189.9,182.0
27.14,23.34,199.1,190.0,181.9,199.1,190.0,181.9
29.27,25.24,199.0,190.1,182.0,199.0,190.1,182.0
27.95,25.15,199.0,190.0,181.9,199.0,190.0,181.9
30.59,21.62,199.0,189.9,182.0,199.0,189.9,182.0
28.18,24.02,199.1,190.0,182.0,199.1,190.0,182.0
27.85,22.61,199.1,190.0,181.8,199.1,190.0,181.8
27.06,23.81,199.0,190.0,182.0,199.0,190.0,182.0
27.9,23.44,199.0,189.9,182.0,199.0,189.9,182.0
27.07,22.43,199.0,190.0,182.1,199.0,190.0,182.1
27.89,21.94,199.0,190.0,182.0,199.0,190.0,182.0
30.04,22.5,199.0,190.0,182.0,199.0,190.0,182.0
25.31,25.44,199.1,190.0,182.0,199.1,190.0,182.0
29.3,23.48,199.0,190.0,182.0,199.0,190.0,182.0
28.77,21.42,199.1,190.0,182.0,199.1,190.0,182.0
31.44,23.51,199.0,189.9,182.0,199.0,189.9,182.0
30.74,24.25,199.0,189.9,181.9,199.0,189.9,181.9
30.8,23.81,199.1,190.0,182.0,199.1,190.0,182.0
27.14,23.3,198.9,190.1,182.1,198.9,190.1,182.1
27.63,23.8,199.0,190.0,182.0,199.0,190.0,182.0
28.52,24.31,199.0,190.0,182.1,199.0,190.0,182.1
30.54,22.46,199.0,190.0,182.1,199.0,190.0,182.1
31.22,24.61,199.0,190.0,181.9,199.0,190.0,181.9
32.13,21.94,198.9,190.0,181.9,198.9,190.0,181.9
26.86,22.26,199.0,190.0,182.1,199.0,190.0,182.1
31.77,21.82,199.1,190.0,181.9,199.1,190.0,181.9
28.25,25.35,199.0,189.9,182.1,199.0,189.9,182.1
29.84,21.92,199.0,190.1,181.9,199.0,190.1,181.9
27.75,22.34,199.1,190.0,182.1,199.1,190.0,182.1
31.35,22.62,199.0,190.0,181.9,199.0,190.0,181.9
29.49,24.53,199.0,190.0,181.9,199.0,190.0,181.9
27.07,21.59,199.0,189.9,182.0,199.0,189.9,182.0
29.9,22.59,199.0,190.0,182.1,199.0,190.0,182.1
31.88,20.93,199.1,190.1,182.1,199.1,190.1,182.1
28.28,21.67,198.9,190.0,182.0,198.9,190.0,182.0
22.56,20.57,199.1,190.0,182.0,199.1,190.0,182.0
28.21,23.13,199.1,190.0,182.0,199.1,190.0,182.0
28.39,21.78,198.9,190.0,182.0,198.9,190.0,182.0
26.36,22.71,199.0,190.0,182.0,199.0,190.0,182.0
31.87,25.15,198.9,190.0,182.0,198.9,190.0,182.0
29.05,23.9,198.9,190.0,181.9,198.9,190.0,181.9
32.52,23.11,199.0,190.0,182.0,199.0,190.0,182.0
31.95,23.73,199.0,190.0,182.1,199.0,190.0,182.1
30.19,23.39,199.0,190.0,181.9,199.0,190.0,181.9
27.79,22.73,199.0,190.0,182.0,199.0,190.0,182.0
27.76,21.99,199.0,190.0,182.0,199.0,190.0,182.0
27.65,22.85,198.9,190.0,182.0,198.9,190.0,182.0
25.56,25.46,199.0,189.9,182.0,199.0,189.9,182.0
27.76,23.37,199.0,189.9,182.0,199.0,189.9,182.0
26.14,22.34,199.0,190.0,181.9,199.0,190.0,181.9
30.08,21.72,199.0,190.0,182.0,199.0,190.0,182.0
30.12,22.07,199.0,190.0,182.1,199.0,190.0,182.1
27.19,22.12,198.9,189.9,182.0,198.9,189.9,182.0
32.32,23.81,199.0,190.0,181.9,199.0,190.0,181.9
29.03,21.64,198.9,190.0,182.0,198.9,190.0,182.0
31.96,25.44,198.9,190.0,182.0,198.9,190.0,182.0
26.72,23.3,199.0,190.1,182.0,199.0,190.1,182.0
28.66,26.18,198.9,190.0,182.0,198.9,190.0,182.0
30.98,24.06,199.2,190.0,182.1,199.2,190.0,182.1
28.86,21.93,199.0,190.0,182.0,199.0,190.0,182.0
29.9,22.56,199.0,189.9,182.0,199.0,189.9,182.0
28.93,21.88,199.0,189.9,181.9,199.0,189.9,181.9
27.41,22.76,199.0,190.0,181.9,199.0,190.0,181.9
31.99,21.99,199.0,190.0,182.0,199.0,190.0,182.0
26.54,23.39,199.0,190.0,181.9,199.0,190.0,181.9
24.54,21.45,198.9,190.0,182.0,198.9,190.0,182.0
24.78,22.68,199.0,190.0,182.0,199.0,190.0,182.0
24.64,24.86,199.1,190.0,182.0,199.1,190.0,182.0
23.95,24.61,199.0,190.1,181.9,199.0,190.1,181.9
31.49,22.94,199.0,190.0,182.0,199.0,190.0,182.0
24.49,24.75,199.0,190.0,182.0,199.0,190.0,182.0
29.16,21.95,199.0,189.9,182.1,199.0,189.9,182.1
26.32,22.2,199.0,189.9,182.0,199.0,189.9,182.0
29.23,21.06,199.1,189.9,181.9,199.1,189.9,181.9
26.73,24.45,199.0,189.9,182.0,199.0,189.9,182.0
26.78,24.22,199.0,190.0,182.0,199.0,190.0,182.0
28.21,23.17,199.0,190.0,182.0,199.0,190.0,182.0
27.58,22.57,199.0,190.0,182.0,199.0,190.0,182.0
26.78,21.65,198.9,190.0,181.9,198.9,190.0,181.9
27.13,22.0,199.1,190.1,182.1,199.1,190.1,182.1
27.37,23.49,199.0,190.0,182.0,199.0,190.0,182.0
29.91,24.24,199.0,190.0,182.1,199.0,190.0,182.1
26.33,26.37,198.9,190.0,182.0,198.9,190.0,182.0
33.11,21.74,199.0,190.0,181.9,199.0,190.0,181.9
27.28,21.82,199.0,190.1,182.0,199.0,190.1,182.0
27.33,25.17,199.0,190.0,182.1,199.0,190.0,182.1
31.45,22.71,199.0,189.9,182.1,199.0,189.9,182.1
28.53,23.82,199.0,190.1,182.2,199.0,190.1,182.2
29.85,20.76,199.0,189.9,182.0,199.0,189.9,182.0
28.82,26.97,199.0,189.9,181.9,199.0,189.9,181.9
25.29,22.51,199.0,190.0,181.9,199.0,190.0,181.9
29.61,23.69,199.0,190.1,181.9,199.0,190.1,181.9
26.25,22.77,199.0,190.0,181.9,199.0,190.0,181.9
23.87,23.13,199.0,190.0,181.9,199.0,190.0,181.9
30.95,22.54,199.0,190.0,182.0,199.0,190.0,182.0
25.83,23.54,199.0,190.0,182.0,199.0,190.0,182.0
29.56,21.51,199.0,190.0,182.1,199.0,190.0,182.1
28.46,23.45,199.1,190.0,182.0,199.1,190.0,182.0
24.57,23.64,198.9,190.0,181.9,198.9,190.0,181.9
31.26,25.6,198.9,190.0,182.0,198.9,190.0,182.0
33.06,25.57,199.1,190.0,182.0,199.1,190.0,182.0
31.71,22.18,199.0,190.0,182.0,199.0,190.0,182.0
27.77,22.7,199.0,190.0,181.9,199.0,190.0,181.9
27.31,23.26,199.1,190.0,181.9,199.1,190.0,181.9
25.67,24.84,199.0,190.0,181.9,199.0,190.0,181.9
28.57,20.7,199.0,190.0,182.0,199.0,190.0,182.0
30.31,24.63,199.0,190.0,182.0,199.0,190.0,182.0
29.99,23.99,199.1,190.1,182.0,199.1,190.1,182.0
29.52,22.96,199.0,190.0,182.0,199.0,190.0,182.0
24.46,23.04,198.9,189.9,182.0,198.9,189.9,182.0
22.64,24.46,199.0,190.0,182.0,199.0,190.0,182.0
29.75,21.14,199.0,190.0,181.9,199.0,190.0,181.9
29.43,23.2,199.0,190.1,182.0,199.0,190.1,182.0
27.38,21.58,199.0,189.9,182.0,199.0,189.9,182.0
30.02,25.41,199.0,190.0,182.0,199.0,190.0,182.0
23.57,25.45,199.0,190.1,182.0,199.0,190.1,182.0
28.12,23.49,198.9,190.0,182.0,198.9,190.0,182.0
30.89,23.52,199.0,189.9,182.1,199.0,189.9,182.1
32.48,20.89,198.9,190.0,182.1,198.9,190.0,182.1
31.93,23.29,198.9,190.0,182.0,198.9,190.0,182.0
30.02,24.14,199.0,190.0,182.0,199.0,190.0,182.0
26.07,20.95,199.0,190.0,182.0,199.0,190.0,182.0
25.62,24.16,198.9,190.0,181.9,198.9,190.0,181.9
30.55,22.49,199.0,190.1,181.9,199.0,190.1,181.9
29.08,23.14,198.9,190.0,182.0,198.9,190.0,182.0
31.31,20.78,199.1,190.0,182.0,199.1,190.0,182.0
25.64,24.25,199.1,190.0,182.1,199.1,190.0,182.1
26.77,22.38,199.0,190.0,182.1,199.0,190.0,182.1
26.14,23.53,199.0,190.0,182.0,199.0,190.0,182.0
28.27,23.2,199.0,190.1,182.0,199.0,190.1,182.0
30.7,24.24,199.1,190.0,182.0,199.1,190.0,182.0
28.14,23.62,199.0,190.0,181.9,199.0,190.0,181.9
30.03,24.33,198.9,190.0,181.9,198.9,190.0,181.9
30.34,24.86,199.0,190.0,182.0,199.0,190.0,182.0
26.84,21.99,199.0,190.1,182.0,199.0,190.1,182.0
24.47,22.33,199.0,190.0,182.1,199.0,190.0,182.1
25.81,22.92,199.0,190.0,182.0,199.0,190.0,182.0
27.34,24.49,199.0,190.0,182.0,199.0,190.0,182.0
29.15,26.4,199.0,190.0,182.1,199.0,190.0,182.1
27.01,23.24,199.0,190.1,182.0,199.0,190.1,182.0
26.66,21.84,199.0,190.0,182.1,199.0,190.0,182.1
27.09,22.06,198.9,190.0,182.0,198.9,190.0,182.0
27.42,23.95,198.9,190.0,182.1,198.9,190.0,182.1
28.94,24.54,198.9,190.0,182.0,198.9,190.0,182.0
25.3,24.38,199.0,190.0,181.9,199.0,190.0,181.9
29.53,23.67,198.9,190.0,182.0,198.9,190.0,182.0
32.53,25.41,199.0,190.0,182.0,199.0,190.0,182.0
29.16,23.33,199.0,190.0,182.0,199.0,190.0,182.0
30.0,24.83,198.9,190.1,182.1,198.9,190.1,182.1
31.96,22.38,199.0,190.0,182.0,199.0,190.0,182.0
32.8,24.47,198.9,190.0,182.0,198.9,190.0,182.0
29.62,22.14,199.0,190.0,181.9,199.0,190.0,181.9
29.25,23.57,199.0,189.9,182.0,199.0,189.9,182.0
29.48,22.62,199.0,189.9,182.0,199.0,189.9,182.0
25.82,24.79,199.0,190.0,182.0,199.0,190.0,182.0
21.36,24.36,199.0,190.0,182.0,199.0,190.0,182.0
31.77,21.01,199.0,189.9,182.0,199.0,189.9,182.0
30.07,23.8,199.0,190.0,182.0,199.0,190.0,182.0
30.66,22.84,199.0,190.0,182.0,199.0,190.0,182.0
28.45,23.41,199.0,190.1,182.0,199.0,190.1,182.0
23.28,21.88,199.0,190.0,181.9,199.0,190.0,181.9
26.63,21.83,199.0,190.0,182.1,199.0,190.0,182.1
28.27,25.84,199.0,190.1,182.0,199.0,190.1,182.0
28.38,23.17,199.0,189.8,182.0,199.0,189.8,182.0
27.87,25.21,199.0,190.0,181.9,199.0,190.0,181.9
29.03,21.85,199.0,190.1,182.1,199.0,190.1,182.1
27.93,22.36,199.0,190.0,182.1,199.0,190.0,182.1
26.88,23.68,199.1,190.0,182.0,199.1,190.0,182.0
28.51,23.56,199.0,189.9,182.1,199.0,189.9,182.1
28.44,20.66,199.1,190.0,182.0,199.1,190.0,182.0
31.9,22.39,199.1,189.9,181.9,199.1,189.9,181.9
26.72,24.37,198.9,190.1,182.0,198.9,190.1,182.0
26.32,24.14,199.0,190.0,182.1,199.0,190.0,182.1
26.61,23.84,199.0,190.0,182.1,199.0,190.0,182.1
28.7,24.52,199.0,190.1,182.0,199.0,190.1,182.0
26.39,23.66,199.1,189.9,182.0,199.1,189.9,182.0
29.02,23.83,199.0,190.0,182.0,199.0,190.0,182.0
30.09,23.39,199.0,190.1,182.0,199.0,190.1,182.0
29.64,23.62,199.0,189.9,182.0,199.0,189.9,182.0
31.77,22.7,199.0,190.0,181.9,199.0,190.0,181.9
33.64,25.25,198.9,190.1,182.0,198.9,190.1,182.0
29.53,23.74,199.0,190.0,182.0,199.0,190.0,182.0
25.6,22.27,199.0,190.0,181.9,199.0,190.0,181.9
32.7,23.99,199.0,189.9,182.0,199.0,189.9,182.0
31.26,23.49,199.0,190.0,182.0,199.0,190.0,182.0
31.59,23.17,199.0,190.0,182.0,199.0,190.0,182.0
27.51,23.56,199.0,190.0,182.0,199.0,190.0,182.0
29.82,21.41,199.0,189.9,182.1,199.0,189.9,182.1
29.02,24.83,199.0,190.0,182.0,199.0,190.0,182.0
32.63,22.17,199.0,190.0,182.0,199.0,190.0,182.0
31.33,23.14,199.0,190.0,182.1,199.0,190.0,182.1
25.96,24.31,198.9,190.0,182.0,198.9,190.0,182.0
29.41,25.29,199.0,190.0,182.0,199.0,190.0,182.0
30.62,23.55,199.0,190.0,182.0,199.0,190.0,182.0
32.63,22.67,198.9,190.0,182.0,198.9,190.0,182.0
30.15,22.89,199.1,189.9,182.0,199.1,189.9,182.0
27.34,21.45,199.0,190.0,182.1,199.0,190.0,182.1
26.69,23.47,199.1,190.0,182.0,199.1,190.0,182.0
23.1,22.37,199.0,190.0,181.9,199.0,190.0,181.9
27.2,21.01,199.0,190.0,182.0,199.0,190.0,182.0
26.54,22.72,199.0,189.9,182.0,199.0,189.9,182.0
31.09,22.46,198.9,190.0,182.0,198.9,190.0,182.0
29.09,22.48,199.1,190.0,182.0,199.1,190.0,182.0
28.8,24.16,199.1,190.1,182.0,199.1,190.1,182.0
29.71,22.15,198.9,190.0,182.0,198.9,190.0,182.0
25.65,25.23,199.1,190.0,182.0,199.1,190.0,182.0
30.47,23.16,199.0,190.0,181.9,199.0,190.0,181.9
26.92,23.44,199.0,190.1,181.9,199.0,190.1,181.9
27.37,21.88,199.0,189.9,182.1,199.0,189.9,182.1
26.58,24.28,199.1,190.0,182.1,199.1,190.0,182.1
32.87,23.16,198.9,189.9,182.1,198.9,189.9,182.1
28.33,23.79,199.0,189.9,182.1,199.0,189.9,182.1
28.95,24.33,199.0,190.0,181.9,199.0,190.0,181.9
29.37,23.36,199.1,190.1,181.9,199.1,190.1,181.9
26.45,24.0,198.9,189.9,181.9,198.9,189.9,181.9
24.57,22.93,199.0,189.9,181.9,199.0,189.9,181.9
24.66,25.14,199.0,190.0,182.0,199.0,190.0,182.0
27.1,22.21,199.0,190.0,182.1,199.0,190.0,182.1
28.71,25.73,199.1,190.0,182.0,199.1,190.0,182.0
23.8,23.34,198.9,190.0,182.0,198.9,190.0,182.0
30.63,23.65,198.9,190.1,182.1,198.9,190.1,182.1
28.45,25.85,199.0,190.0,181.9,199.0,190.0,181.9
29.73,21.52,199.0,190.1,181.9,199.0,190.1,181.9
28.49,21.78,199.1,190.0,182.0,199.1,190.0,182.0
29.77,22.84,199.1,190.1,182.1,199.1,190.1,182.1
30.75,23.75,199.0,190.0,182.0,199.0,190.0,182.0
29.02,24.91,199.0,190.0,181.9,199.0,190.0,181.9
27.61,25.6,199.0,189.9,181.9,199.0,189.9,181.9
28.98,27.34,199.1,190.0,182.1,199.1,190.0,182.1
26.0,26.98,199.1,190.0,182.0,199.1,190.0,182.0
29.23,22.07,199.0,190.0,181.9,199.0,190.0,181.9
25.54,25.32,199.0,190.0,181.9,199.0,190.0,181.9
28.82,26.1,199.0,190.0,182.1,199.0,190.0,182.1
26.85,22.87,198.9,190.0,182.0,198.9,190.0,182.0
29.95,24.04,199.0,190.1,182.0,199.0,190.1,182.0
27.11,22.64,199.1,190.0,181.9,199.1,190.0,181.9
29.44,21.75,199.0,190.0,181.9,199.0,190.0,181.9
33.09,20.73,199.0,189.9,182.1,199.0,189.9,182.1
23.37,22.86,199.0,190.0,182.1,199.0,190.0,182.1
26.97,21.08,199.1,190.0,182.0,199.1,190.0,182.0
31.76,19.65,199.1,190.0,182.0,199.1,190.0,182.0
29.55,23.13,199.0,190.0,182.1,199.0,190.0,182.1
27.7,23.25,199.1,190.0,181.9,199.1,190.0,181.9
29.29,21.59,199.0,190.0,182.0,199.0,190.0,182.0
27.36,23.87,199.1,190.0,182.0,199.1,190.0,182.0
31.03,23.25,199.0,190.0,182.0,199.0,190.0,182.0
31.42,24.59,199.0,190.1,182.0,199.0,190.1,182.0
28.33,21.76,199.1,190.0,182.1,199.1,190.0,182.1
29.64,23.38,199.0,189.9,181.9,199.0,189.9,181.9
32.2,21.56,199.0,190.0,182.0,199.0,190.0,182.0
28.89,23.29,199.0,190.0,182.0,199.0,190.0,182.0
28.18,27.18,199.0,190.0,182.0,199.0,190.0,182.0
29.65,22.23,199.1,190.0,182.0,199.1,190.0,182.0
27.03,22.38,199.1,190.1,182.0,199.1,190.1,182.0
27.63,22.18,198.9,190.0,181.9,198.9,190.0,181.9
29.35,23.05,199.0,189.9,182.0,199.0,189.9,182.0
30.72,23.5,198.9,189.9,181.9,198.9,189.9,181.9
26.58,21.83,199.1,190.0,182.0,199.1,190.0,182.0
33.08,24.91,199.1,190.0,182.1,199.1,190.0,182.1
27.72,21.98,199.0,190.1,182.0,199.0,190.1,182.0
25.66,24.5,199.0,190.0,182.1,199.0,190.0,182.1
28.62,26.01,199.0,190.0,181.9,199.0,190.0,181.9
21.48,22.6,199.0,190.0,182.0,199.0,190.0,182.0
28.52,22.28,199.1,190.0,181.9,199.1,190.0,181.9
27.85,22.24,198.9,190.0,182.0,198.9,190.0,182.0
27.81,23.9,199.0,190.0,182.0,199.0,190.0,182.0
26.99,20.93,199.1,190.0,181.9,199.1,190.0,181.9
26.54,23.79,199.1,190.0,182.0,199.1,190.0,182.0
26.13,23.24,199.0,190.0,182.0,199.0,190.0,182.0
29.31,24.95,198.9,189.9,182.1,198.9,189.9,182.1
28.27,23.65,198.9,190.0,182.0,198.9,190.0,182.0
31.23,21.85,199.0,190.1,182.0,199.0,190.1,182.0
29.55,22.71,199.0,190.0,181.9,199.0,190.0,181.9
25.52,22.52,199.0,190.0,181.9,199.0,190.0,181.9
29.14,23.07,199.0,190.0,182.0,199.0,190.0,182.0
31.44,25.11,199.0,190.0,182.0,199.0,190.0,182.0
24.36,23.25,199.0,190.0,181.9,199.0,190.0,181.9
31.23,22.89,198.9,190.0,182.0,198.9,190.0,182.0
23.49,22.59,199.0,190.0,182.0,199.0,190.0,182.0
26.0,22.46,199.1,190.0,181.9,199.1,190.0,181.9
26.8,20.54,199.0,190.1,182.1,199.0,190.1,182.1
22.95,23.94,198.9,190.0,182.1,198.9,190.0,182.1
27.28,24.87,199.0,190.0,182.1,199.0,190.0,182.1
22.87,24.42,199.0,190.0,181.9,199.0,190.0,181.9
30.11,23.05,199.0,189.9,182.0,199.0,189.9,182.0
27.69,21.43,199.0,190.1,182.1,199.0,190.1,182.1
25.35,23.29,199.0,190.0,181.9,199.0,190.0,181.9
35.65,21.97,199.0,190.0,182.1,199.0,190.0,182.1
32.9,22.75,199.1,190.0,181.9,199.1,190.0,181.9
24.72,21.74,199.1,190.0,182.0,199.1,190.0,182.0
26.71,21.91,199.1,190.0,182.0,199.1,190.0,182.0
28.86,20.23,199.1,190.0,182.1,199.1,190.0,182.1
29.4,21.05,199.0,190.0,182.0,199.0,190.0,182.0
25.25,22.64,199.0,190.0,181.9,199.0,190.0,181.9
26.11,20.99,199.0,190.0,182.0,199.0,190.0,182.0
27.77,24.14,199.0,190.0,182.0,199.0,190.0,182.0
30.97,23.35,199.0,190.0,182.0,199.0,190.0,182.0
29.57,23.98,199.0,190.0,182.0,199.0,190.0,182.0
27.9,24.13,199.0,190.0,181.9,199.0,190.0,181.9
27.5,22.46,199.0,190.0,182.0,199.0,190.0,182.0
27.96,25.21,199.0,190.0,182.0,199.0,190.0,182.0
25.81,22.9,198.9,190.0,182.0,198.9,190.0,182.0
26.71,22.48,199.1,190.0,182.1,199.1,190.0,182.1
27.51,21.95,199.0,190.0,182.0,199.0,190.0,182.0
30.9,21.18,199.0,190.0,182.0,199.0,190.0,182.0
31.08,24.99,199.1,189.9,182.0,199.1,189.9,182.0
30.86,23.18,199.0,190.0,182.0,199.0,190.0,182.0
29.55,24.53,198.9,190.0,182.0,198.9,190.0,182.0
24.64,22.51,199.0,190.0,181.9,199.0,190.0,181.9
30.16,23.26,199.1,190.0,182.0,199.1,190.0,182.0
24.79,21.24,199.0,190.1,182.0,199.0,190.1,182.0
26.47,24.04,199.0,190.0,182.1,199.0,190.0,182.1
26.27,24.0,199.1,190.0,182.1,199.1,190.0,182.1
28.89,22.8,199.0,190.0,181.9,199.0,190.0,181.9
30.29,20.77,199.0,190.0,181.9,199.0,190.0,181.9
30.44,23.03,198.9,190.0,182.0,198.9,190.0,182.0
27.49,26.64,199.0,190.0,181.9,199.0,190.0,181.9
29.86,21.06,199.0,190.0,181.9,199.0,190.0,181.9
27.0,23.77,199.0,189.9,182.0,199.0,189.9,182.0
27.02,23.41,199.1,189.9,182.0,199.1,189.9,182.0
29.6,23.95,199.0,190.0,182.1,199.0,190.0,182.1
30.47,22.13,199.1,190.0,181.9,199.1,190.0,181.9
30.07,22.65,199.0,190.0,181.9,199.0,190.0,181.9
31.79,22.12,199.0,190.0,182.1,199.0,190.0,182.1
24.52,24.4,198.9,190.0,181.9,198.9,190.0,181.9
27.58,22.57,199.0,190.0,182.0,199.0,190.0,182.0
25.5,24.25,199.0,190.0,182.0,199.0,190.0,182.0
26.36,23.65,199.0,190.0,182.0,199.0,190.0,182.0
29.24,24.12,199.1,190.0,182.1,199.1,190.0,182.1
26.27,22.21,199.1,190.0,182.1,199.1,190.0,182.1
28.92,21.02,199.1,190.0,182.0,199.1,190.0,182.0
30.72,25.4,198.9,190.0,182.0,198.9,190.0,182.0
27.89,24.93,198.9,190.0,182.1,198.9,190.0,182.1
31.0,23.52,199.0,189.9,182.0,199.0,189.9,182.0
29.27,20.9,199.1,190.0,182.0,199.1,190.0,182.0
27.95,22.47,199.0,190.0,181.9,199.0,190.0,181.9
29.18,23.02,199.0,189.9,181.9,199.0,189.9,181.9
28.44,22.77,198.9,190.0,181.9,198.9,190.0,181.9
27.68,24.17,199.0,190.0,182.0,199.0,190.0,182.0
30.77,22.16,198.9,190.0,182.0,198.9,190.0,182.0
30.14,24.22,199.0,190.0,182.0,199.0,190.0,182.0
28.99,23.21,199.0,190.0,182.0,199.0,190.0,182.0
25.83,21.46,199.1,190.0,182.0,199.1,190.0,182.0
24.13,23.73,199.1,190.0,181.9,199.1,190.0,181.9
29.76,24.76,198.9,190.0,182.1,198.9,190.0,182.1
31.05,24.04,198.9,190.0,182.0,198.9,190.0,182.0
27.7,21.41,199.0,190.0,182.0,199.0,190.0,182.0
27.78,24.53,199.0,190.0,182.0,199.0,190.0,182.0
26.93,23.0,199.0,190.1,181.9,199.0,190.1,181.9
26.94,22.81,199.0,190.1,181.9,199.0,190.1,181.9
29.2,22.59,199.0,190.0,182.0,199.0,190.0,182.0
29.25,22.53,199.0,190.1,182.0,199.0,190.1,182.0
31.5,21.68,199.1,190.0,181.9,199.1,190.0,181.9
31.11,22.21,199.0,190.0,182.0,199.0,190.0,182.0
30.0,22.37,199.0,190.0,181.9,199.0,190.0,181.9
25.73,22.19,199.0,190.1,182.1,199.0,190.1,182.1
31.04,24.12,198.9,190.0,182.0,198.9,190.0,182.0
28.94,22.43,199.0,190.0,182.0,199.0,190.0,182.0
30.43,26.03,199.0,189.9,182.1,199.0,189.9,182.1
27.37,22.7,199.0,190.0,182.0,199.0,190.0,182.0
27.66,24.76,199.0,189.9,182.0,199.0,189.9,182.0
34.79,22.35,198.9,190.0,182.0,198.9,190.0,182.0
31.06,23.72,199.0,190.0,182.0,199.0,190.0,182.0
27.69,22.94,198.9,190.0,182.0,198.9,190.0,182.0
29.32,23.85,198.9,190.0,182.1,198.9,190.0,182.1
27.62,22.17,199.0,190.0,182.0,199.0,190.0,182.0
26.49,23.94,199.0,189.9,182.0,199.0,189.9,182.0
27.1,23.04,199.0,190.0,182.1,199.0,190.0,182.1
31.73,23.55,199.1,190.0,182.0,199.1,190.0,182.0
24.24,22.93,199.0,190.0,182.0,199.0,190.0,182.0
29.82,24.93,199.0,190.0,182.0,199.0,190.0,182.0
31.05,21.14,199.0,190.0,182.0,199.0,190.0,182.0
24.21,23.32,198.9,190.0,182.1,198.9,190.0,182.1
29.1,25.14,199.0,190.0,182.0,199.0,190.0,182.0
26.12,21.56,199.1,190.0,182.0,199.1,190.0,182.0
31.61,23.98,199.1,190.0,182.0,199.1,190.0,182.0
29.41,23.81,199.0,190.0,182.1,199.0,190.0,182.1
28.7,22.54,199.0,190.1,181.9,199.0,190.1,181.9
29.38,25.13,199.1,190.1,182.1,199.1,190.1,182.1
31.3,21.56,198.9,190.0,182.0,198.9,190.0,182.0
28.5,24.97,199.0,189.9,182.1,199.0,189.9,182.1
27.14,22.21,199.1,190.0,182.1,199.1,190.0,182.1
28.36,21.11,199.0,190.1,182.0,199.0,190.1,182.0
28.77,19.74,199.0,190.0,182.0,199.0,190.0,182.0
31.16,21.93,199.0,190.0,182.0,199.0,190.0,182.0
28.67,24.15,199.0,190.0,182.0,199.0,190.0,182.0
28.96,21.47,199.0,189.9,182.0,199.0,189.9,182.0
30.93,22.63,199.0,189.9,182.0,199.0,189.9,182.0
30.64,26.54,199.1,190.1,182.0,199.1,190.1,182.0
30.68,21.9,199.1,190.0,182.0,199.1,190.0,182.0
31.01,21.61,199.0,189.9,182.1,199.0,189.9,182.1
27.19,22.83,198.9,190.0,182.0,198.9,190.0,182.0
28.54,22.95,199.0,190.0,182.0,199.0,190.0,182.0
29.97,25.43,199.1,189.9,182.0,199.1,189.9,182.0
30.66,24.51,199.1,190.1,182.0,199.1,190.1,182.0
29.6,24.34,199.0,190.0,181.9,199.0,190.0,181.9
28.65,20.84,199.1,190.0,182.0,199.1,190.0,182.0
28.11,25.54,199.0,189.9,182.0,199.0,189.9,182.0
23.05,23.07,199.0,189.9,181.9,199.0,189.9,181.9
32.13,25.77,199.0,190.0,182.0,199.0,190.0,182.0
30.27,23.44,199.1,190.1,181.9,199.1,190.1,181.9
27.67,22.38,199.1,190.0,182.0,199.1,190.0,182.0
25.14,21.66,199.0,189.9,182.1,199.0,189.9,182.1
28.14,20.49,199.0,190.0,182.1,199.0,190.0,182.1
29.49,20.78,198.9,190.0,182.0,198.9,190.0,182.0
25.94,23.94,199.0,190.0,182.0,199.0,190.0,182.0
28.83,25.39,199.0,190.1,182.0,199.0,190.1,182.0
31.23,22.12,199.0,190.0,182.0,199.0,190.0,182.0
27.85,22.57,199.0,190.0,182.2,199.0,190.0,182.2
31.28,22.52,199.0,190.0,181.9,199.0,190.0,181.9
30.35,23.04,199.0,190.0,182.1,199.0,190.0,182.1
