Body_size,Wing_size,Body_R,Body_G,Body_B,Wing_R,Wing_G,Wing_B
39.6,34.1,216.3,267.3,220.2,177.0,178.6,171.0
39.6,34.1,241.3,179.6,240.0,167.4,177.0,207.6
39.6,34.1,230.9,221.2,224.2,153.3,169.7,197.6
39.6,34.1,225.4,191.1,253.9,152.9,200.1,185.8
39.6,34.1,246.8,234.1,226.6,166.4,136.1,155.7
39.6,34.1,278.6,205.4,203.3,198.8,133.9,172.2
39.6,34.1,230.3,277.3,249.9,139.3,162.4,156.4
39.6,34.1,202.1,147.0,220.7,187.5,216.5,200.0
39.6,34.1,221.9,215.8,214.1,173.0,153.0,169.0
39.6,34.1,250.9,227.7,231.0,104.1,189.0,178.1
39.6,34.1,229.0,223.8,210.9,181.1,112.7,185.0
39.6,34.1,216.2,203.5,244.8,173.9,140.2,160.7
39.6,34.1,297.8,232.3,242.8,165.2,174.0,158.4
39.6,34.1,209.9,176.0,179.2,161.8,180.5,146.2
39.6,34.1,200.5,209.5,233.6,158.6,141.3,153.5
39.6,34.1,192.9,173.7,160.7,202.1,157.5,156.5
39.6,34.1,202.9,192.9,256.9,153.7,186.4,127.0
39.6,34.1,224.6,251.5,241.3,175.0,168.7,200.2
39.6,34.1,297.8,224.7,219.0,142.8,220.0,188.6
39.6,34.1,225.4,267.5,194.8,171.5,173.5,205.3
39.6,34.1,206.5,189.7,228.3,158.3,197.5,152.7
39.6,34.1,237.7,230.1,231.1,114.1,152.8,181.1
39.6,34.1,203.7,165.9,244.0,107.2,198.8,171.9
39.6,34.1,246.7,203.2,186.6,151.1,125.9,166.2
39.6,34.1,220.6,244.4,224.4,175.3,172.4,170.3
39.6,34.1,215.7,175.0,240.6,218.9,200.8,219.9
39.6,34.1,213.3,217.8,243.3,179.4,177.0,186.0
39.6,34.1,256.0,230.8,213.1,122.6,133.3,155.2
39.6,34.1,195.5,253.6,177.3,137.2,127.9,163.4
39.6,34.1,254.5,242.6,186.4,186.3,174.2,181.4
39.6,34.1,270.4,227.0,208.2,136.4,203.4,207.3
39.6,34.1,239.2,187.6,210.3,192.3,183.4,143.8
39.6,34.1,216.0,180.2,192.0,174.0,199.1,151.9
39.6,34.1,221.8,196.0,200.2,149.7,194.2,199.3
39.6,34.1,239.1,205.4,221.1,185.6,193.6,187.7
39.6,34.1,244.7,190.0,229.9,176.9,175.5,109.6
39.6,34.1,227.5,200.3,173.2,127.1,182.3,174.9
39.6,34.1,237.7,207.1,217.9,145.8,168.4,181.7
39.6,34.1,221.9,176.1,249.7,135.0,171.7,202.1
39.6,34.1,286.2,279.4,203.1,179.0,173.0,196.1
39.6,34.1,239.9,252.3,162.8,141.3,185.1,156.4
39.6,34.1,222.4,269.8,211.8,161.2,202.4,207.1
39.6,34.1,255.0,171.3,190.5,150.8,153.9,198.4
39.6,34.1,161.2,209.5,212.3,151.4,131.5,178.2
39.6,34.1,276.0,255.0,235.2,149.2,186.2,207.5
39.6,34.1,220.4,168.2,206.7,182.5,127.3,165.9
39.6,34.1,203.6,271.9,206.2,165.7,168.9,214.6
39.6,34.1,254.3,137.9,249.3,180.4,194.8,182.1
39.6,34.1,227.3,204.8,242.6,148.7,176.5,155.3
39.6,34.1,214.8,241.2,241.0,168.7,160.4,172.1
39.6,34.1,254.2,249.5,251.2,183.4,164.0,175.3
39.6,34.1,215.8,206.6,210.8,185.0,215.9,169.7
39.6,34.1,231.6,180.7,219.7,152.1,172.0,187.8
39.6,34.1,242.4,238.2,215.0,160.5,185.7,190.0
39.6,34.1,224.8,204.1,217.0,126.4,164.7,207.5
39.6,34.1,233.3,191.2,216.4,160.5,183.4,187.8
39.6,34.1,227.9,192.5,193.6,151.5,183.1,162.3
39.6,34.1,214.5,178.4,190.4,206.1,205.8,158.5
39.6,34.1,253.4,239.7,225.8,161.8,197.7,178.8
39.6,34.1,216.9,191.3,222.5,114.2,187.2,151.2
39.6,34.1,218.0,204.3,182.0,127.9,172.8,163.5
39.6,34.1,240.9,251.1,264.4,191.7,184.5,210.9
39.6,34.1,233.8,217.1,214.3,135.1,165.2,185.2
39.6,34.1,223.7,196.4,231.4,208.6,174.2,166.7
39.6,34.1,167.1,199.0,246.9,134.3,191.0,170.7
39.6,34.1,228.5,243.9,236.4,138.1,143.0,196.2
39.6,34.1,226.8,199.1,186.3,162.7,161.6,183.5
39.6,34.1,218.2,173.0,228.5,199.5,227.8,189.5
39.6,34.1,223.9,203.0,277.8,180.6,163.4,192.6
39.6,34.1,262.4,226.2,193.7,167.0,178.3,165.6
39.6,34.1,210.9,252.8,209.1,128.0,180.0,163.3
39.6,34.1,231.9,247.3,277.0,158.2,170.5,208.1
39.6,34.1,217.7,153.5,202.3,158.7,184.1,185.6
39.6,34.1,231.9,185.6,202.5,134.2,189.1,162.6
39.6,34.1,238.5,195.9,178.3,161.8,176.3,156.9
39.6,34.1,235.6,164.1,208.8,141.6,175.0,191.7
39.6,34.1,237.6,157.2,228.7,121.2,119.9,169.8
39.6,34.1,170.2,228.7,213.1,139.0,175.1,177.7
39.6,34.1,181.5,227.0,266.7,177.5,160.7,199.7
39.6,34.1,235.7,245.6,234.0,134.9,175.6,228.4
39.6,34.1,244.3,186.4,244.6,160.8,151.5,196.5
39.6,34.1,221.2,152.2,224.9,154.5,184.5,188.4
39.6,34.1,250.2,248.1,211.0,155.6,138.1,146.9
39.6,34.1,240.9,181.8,148.4,184.6,180.4,192.5
39.6,34.1,222.5,199.1,198.3,201.8,201.1,165.8
39.6,34.1,242.9,207.3,229.4,188.2,163.9,157.0
39.6,34.1,225.2,213.2,233.8,183.3,152.2,152.6
39.6,34.1,231.3,290.4,250.9,223.7,179.4,197.1
39.6,34.1,245.7,247.1,250.5,172.0,168.1,171.3
39.6,34.1,254.1,207.0,263.3,133.4,156.5,131.8
39.6,34.1,241.0,216.7,178.4,153.7,218.2,151.1
39.6,34.1,215.6,256.1,178.9,159.4,209.2,181.7
39.6,34.1,197.6,232.6,197.7,140.8,161.2,176.9
39.6,34.1,202.5,232.2,248.1,152.4,174.5,172.4
39.6,34.1,223.9,180.7,211.5,207.5,195.2,173.5
39.6,34.1,172.5,186.9,215.6,164.5,184.5,200.3
39.6,34.1,202.9,186.7,187.2,175.3,199.2,178.6
39.6,34.1,203.3,212.8,215.8,169.2,169.7,139.0
39.6,34.1,213.1,193.7,179.7,160.9,163.4,163.5
39.6,34.1,233.7,209.1,213.3,183.5,195.8,157.1
39.6,34.1,249.1,212.4,187.7,168.8,162.4,149.5
39.6,34.1,241.8,201.8,251.6,156.1,167.1,166.2
39.6,34.1,242.7,179.8,283.4,175.3,193.1,167.0
39.6,34.1,248.6,256.8,180.1,155.4,153.2,190.4
39.6,34.1,256.6,223.9,177.1,116.1,165.3,167.5
39.6,34.1,210.5,242.0,214.0,179.9,209.2,140.9
39.6,34.1,208.5,222.1,211.9,181.1,203.6,168.3
39.6,34.1,278.9,173.9,231.4,207.8,178.5,173.4
39.6,34.1,277.7,180.8,228.0,135.2,207.0,172.6
39.6,34.1,219.8,218.5,217.1,205.1,187.4,186.8
39.6,34.1,291.7,204.9,209.7,156.8,165.6,183.9
39.6,34.1,224.9,156.9,249.5,186.2,214.6,225.2
39.6,34.1,203.3,223.6,216.5,161.8,159.2,194.6
39.6,34.1,230.9,176.2,205.9,219.7,198.5,161.1
39.6,34.1,267.0,286.0,221.4,176.7,156.0,231.6
39.6,34.1,245.4,203.6,183.7,168.6,193.8,199.4
39.6,34.1,203.4,239.5,195.9,177.1,221.8,206.0
39.6,34.1,197.1,268.9,220.9,170.9,184.8,136.7
39.6,34.1,226.5,200.4,189.0,223.7,167.9,166.9
39.6,34.1,190.9,192.4,191.0,107.8,131.1,171.0
39.6,34.1,223.4,193.9,177.2,159.3,166.2,193.5
39.6,34.1,246.7,239.3,197.5,202.5,185.8,169.3
39.6,34.1,218.2,212.0,174.3,166.7,178.5,138.3
39.6,34.1,237.0,246.1,181.2,158.2,168.2,149.7
39.6,34.1,246.9,210.9,205.9,145.1,152.1,189.9
39.6,34.1,183.9,224.2,233.5,174.5,174.0,189.0
39.6,34.1,209.6,294.0,219.1,197.1,106.5,183.3
39.6,34.1,221.9,236.5,245.7,172.5,154.4,167.0
39.6,34.1,236.9,230.9,192.9,116.8,196.0,171.5
39.6,34.1,230.8,235.6,232.2,150.6,177.5,171.4
39.6,34.1,248.7,226.4,226.2,158.1,151.0,150.5
39.6,34.1,213.6,251.1,182.0,194.1,136.5,166.3
39.6,34.1,217.3,210.1,227.5,179.6,204.1,145.7
39.6,34.1,249.0,226.9,239.9,193.1,166.8,140.1
39.6,34.1,252.4,197.5,255.9,192.2,164.8,171.8
39.6,34.1,245.3,245.3,201.9,140.4,158.1,173.4
39.6,34.1,274.0,169.6,199.0,149.6,170.5,203.2
39.6,34.1,262.4,246.7,249.9,221.7,210.4,186.6
39.6,34.1,215.5,219.7,171.6,183.4,181.6,210.6
39.6,34.1,175.0,250.8,195.0,148.8,211.6,163.1
39.6,34.1,223.2,251.4,261.1,116.2,160.4,193.2
39.6,34.1,305.1,195.4,235.4,168.6,168.6,165.0
39.6,34.1,245.5,216.5,211.2,202.5,133.8,188.1
39.6,34.1,235.0,224.2,211.0,212.3,185.9,195.8
39.6,34.1,240.3,219.0,221.1,178.6,180.6,158.0
39.6,34.1,190.9,209.6,238.3,208.2,152.7,209.2
39.6,34.1,190.3,197.5,224.7,184.5,170.0,196.9
39.6,34.1,267.9,229.0,239.8,198.3,147.0,181.4
39.6,34.1,209.5,218.0,248.2,182.5,181.9,202.3
39.6,34.1,184.4,253.0,203.9,125.0,163.1,146.4
39.6,34.1,215.1,195.8,179.9,182.5,205.7,127.4
39.6,34.1,204.1,196.2,214.5,180.9,115.2,156.5
39.6,34.1,189.5,228.3,252.5,171.5,164.8,164.6
39.6,34.1,270.5,202.1,245.7,206.1,145.4,199.9
39.6,34.1,227.9,164.5,214.3,178.5,161.0,165.3
39.6,34.1,247.3,210.1,250.9,160.2,155.1,173.9
39.6,34.1,201.1,240.9,194.9,138.5,184.2,191.8
39.6,34.1,197.6,180.1,209.3,108.6,200.7,221.2
39.6,34.1,227.1,210.0,200.3,140.6,144.3,153.8
39.6,34.1,270.9,178.8,242.4,102.1,173.2,166.5
39.6,34.1,204.0,234.5,276.5,101.1,205.3,186.9
39.6,34.1,200.6,257.1,213.2,153.1,170.4,156.8
39.6,34.1,234.6,249.4,206.9,148.8,166.6,208.6
39.6,34.1,229.6,198.0,186.5,113.8,132.7,183.7
39.6,34.1,211.3,237.2,224.2,191.9,183.7,169.3
39.6,34.1,260.3,205.6,220.2,181.2,129.4,206.5
39.6,34.1,245.5,229.7,214.5,160.7,199.7,160.5
39.6,34.1,233.2,303.8,208.5,172.0,146.4,178.3
39.6,34.1,237.7,158.7,210.2,150.4,194.5,154.0
39.6,34.1,211.4,282.0,200.2,129.7,157.4,202.0
39.6,34.1,225.0,189.2,207.5,181.3,157.9,186.6
39.6,34.1,236.0,216.6,185.9,124.6,199.4,181.5
39.6,34.1,213.4,262.8,205.0,164.1,192.8,186.3
39.6,34.1,246.9,218.8,235.3,136.8,159.7,211.4
39.6,34.1,213.6,207.9,209.2,132.8,176.7,178.2
39.6,34.1,256.1,216.0,184.4,150.6,168.1,182.8
39.6,34.1,239.4,231.0,214.7,177.7,197.9,168.4
39.6,34.1,228.4,230.8,249.3,167.1,174.0,151.0
39.6,34.1,218.4,214.4,238.3,188.5,176.1,201.1
39.6,34.1,257.3,222.2,194.9,152.2,148.6,203.9
39.6,34.1,230.4,255.7,150.7,188.5,175.8,176.1
39.6,34.1,206.8,219.1,225.4,165.9,187.7,174.9
39.6,34.1,224.4,200.2,224.4,169.3,156.1,158.4
39.6,34.1,224.6,215.9,225.9,171.6,197.0,198.5
39.6,34.1,221.6,308.8,206.6,117.4,165.3,153.2
39.6,34.1,195.8,225.5,187.8,148.3,169.9,163.1
39.6,34.1,230.6,179.1,184.2,193.5,199.1,175.3
39.6,34.1,214.5,185.6,166.9,189.2,143.6,178.3
39.6,34.1,265.2,220.8,209.9,159.3,199.1,190.9
39.6,34.1,241.2,214.5,250.4,154.0,191.3,181.0
39.6,34.1,274.5,190.5,233.3,192.5,176.3,178.0
39.6,34.1,228.3,276.5,227.3,119.8,156.4,155.7
39.6,34.1,241.7,213.8,191.2,178.0,195.7,183.5
39.6,34.1,255.6,231.5,232.3,161.1,157.0,160.8
39.6,34.1,255.9,221.6,207.5,129.6,214.7,144.1
39.6,34.1,250.5,225.4,194.5,146.4,174.6,158.0
39.6,34.1,306.3,201.9,237.9,174.5,169.1,199.4
39.6,34.1,186.0,230.2,233.9,178.0,185.6,170.2
39.6,34.1,270.0,226.9,208.4,163.7,148.0,182.7
39.6,34.1,219.8,192.8,185.5,152.3,209.9,185.0
39.6,34.1,246.3,215.0,197.9,159.2,190.7,154.7
39.6,34.1,170.7,199.7,214.6,147.2,157.9,168.4
39.6,34.1,237.5,270.1,227.4,160.1,171.3,149.0
39.6,34.1,170.8,179.6,195.5,165.5,196.5,187.2
39.6,34.1,189.9,227.0,250.7,185.1,180.9,182.6
39.6,34.1,241.5,226.0,250.5,165.3,244.0,170.2
39.6,34.1,273.8,264.4,194.2,185.5,185.1,205.8
39.6,34.1,258.6,220.1,224.9,206.8,124.3,176.9
39.6,34.1,216.8,187.2,223.2,132.9,215.6,182.3
39.6,34.1,254.2,188.3,205.0,128.9,191.5,209.3
39.6,34.1,232.8,218.2,219.8,157.9,182.1,183.0
39.6,34.1,191.6,248.7,201.1,144.6,152.0,208.8
39.6,34.1,198.6,290.8,261.8,142.6,207.4,185.7
39.6,34.1,252.5,239.0,239.9,146.1,136.7,206.3
39.6,34.1,222.5,140.4,215.3,175.5,145.9,150.2
39.6,34.1,195.4,195.9,172.5,158.3,194.0,148.1
39.6,34.1,244.5,174.4,245.8,163.4,183.9,164.9
39.6,34.1,264.3,233.5,159.7,187.0,117.7,178.4
39.6,34.1,214.4,228.7,218.3,171.3,165.2,181.5
39.6,34.1,214.4,193.3,198.7,140.5,151.2,177.5
39.6,34.1,252.8,214.3,173.1,200.5,146.8,191.4
39.6,34.1,225.1,194.7,187.2,148.4,184.9,206.8
39.6,34.1,218.4,238.8,189.9,109.3,185.4,172.5
39.6,34.1,228.4,233.0,185.8,187.5,179.4,140.8
39.6,34.1,266.2,166.4,258.6,191.5,192.7,208.8
39.6,34.1,249.0,236.2,239.3,117.0,190.5,170.7
39.6,34.1,229.3,183.2,229.0,113.5,250.9,160.0
39.6,34.1,233.8,245.2,237.5,154.9,164.1,202.8
39.6,34.1,227.4,142.2,231.5,152.3,127.8,171.5
39.6,34.1,209.3,215.8,233.6,153.0,108.6,213.5
39.6,34.1,228.9,212.5,198.4,139.1,136.3,166.7
39.6,34.1,244.0,238.6,195.1,195.4,165.9,174.3
39.6,34.1,208.5,230.0,190.6,205.1,135.9,139.3
39.6,34.1,263.2,180.3,188.2,146.2,125.7,208.9
39.6,34.1,177.7,181.2,186.6,166.4,202.1,191.3
39.6,34.1,221.6,227.7,175.3,150.9,202.8,165.2
39.6,34.1,218.4,220.2,232.1,189.3,164.3,149.6
39.6,34.1,238.8,216.3,235.6,152.8,151.5,170.2
39.6,34.1,224.8,277.0,224.0,167.4,175.7,158.2
39.6,34.1,214.8,237.4,166.0,155.7,102.8,238.3
39.6,34.1,190.8,190.1,238.6,153.7,185.3,189.1
39.6,34.1,259.7,231.4,159.5,128.8,238.4,200.6
39.6,34.1,244.4,184.2,271.5,175.3,183.3,154.2
39.6,34.1,216.1,231.5,242.8,190.7,170.8,163.3
39.6,34.1,251.7,156.5,263.7,160.2,175.7,170.1
39.6,34.1,304.0,202.1,200.6,124.5,171.4,211.6
39.6,34.1,277.8,226.0,194.4,169.7,200.5,175.3
39.6,34.1,236.7,225.6,178.9,155.0,151.6,199.5
39.6,34.1,246.4,195.7,261.5,211.8,210.7,167.0
39.6,34.1,237.5,246.3,271.4,154.6,187.5,160.4
39.6,34.1,214.4,244.7,212.9,163.2,203.4,189.8
39.6,34.1,273.5,196.7,218.2,155.8,176.4,171.4
39.6,34.1,281.1,207.6,219.3,162.4,163.2,144.9
39.6,34.1,210.7,268.1,214.5,123.6,135.3,201.3
39.6,34.1,213.3,217.5,211.5,170.9,172.4,183.1
39.6,34.1,225.1,173.0,160.4,130.9,190.5,209.6
39.6,34.1,274.4,253.2,177.6,168.7,210.0,172.7
39.6,34.1,216.7,225.8,224.1,135.6,194.9,191.5
39.6,34.1,213.7,213.1,187.7,156.4,175.8,169.0
39.6,34.1,253.3,204.3,208.7,195.0,139.7,157.4
39.6,34.1,233.6,239.1,219.6,135.3,133.1,184.9
39.6,34.1,237.1,181.1,206.7,144.8,170.2,216.0
39.6,34.1,224.0,242.0,233.9,197.7,162.1,168.5
39.6,34.1,225.6,242.3,179.9,214.7,153.6,142.2
39.6,34.1,244.9,194.4,204.1,145.0,103.0,173.9
39.6,34.1,183.7,230.8,196.4,192.8,210.4,194.4
39.6,34.1,261.6,262.0,188.6,121.8,144.3,179.8
39.6,34.1,212.9,225.0,189.2,148.7,160.7,198.5
39.6,34.1,265.5,215.2,229.1,190.9,153.2,211.4
39.6,34.1,196.7,202.0,238.6,161.1,127.6,145.1
39.6,34.1,216.8,227.2,252.0,134.2,160.7,141.6
39.6,34.1,192.1,210.9,178.0,197.8,145.6,170.8
39.6,34.1,212.0,232.0,193.0,151.0,168.9,183.1
39.6,34.1,213.2,223.0,240.5,148.7,147.3,156.2
39.6,34.1,222.0,211.1,170.1,180.6,190.0,188.2
39.6,34.1,239.3,271.3,225.7,144.6,180.3,160.6
39.6,34.1,239.2,235.2,249.0,195.7,139.7,164.7
39.6,34.1,231.1,142.2,233.7,144.6,191.5,169.8
39.6,34.1,267.2,220.7,208.7,177.5,177.2,155.7
39.6,34.1,226.1,276.0,219.7,145.5,158.9,146.3
39.6,34.1,246.3,156.8,234.9,131.1,211.7,161.7
39.6,34.1,238.0,223.7,257.2,140.7,180.0,173.6
39.6,34.1,229.5,220.6,235.5,192.7,188.4,184.1
39.6,34.1,233.1,243.8,181.5,171.2,138.4,132.2
39.6,34.1,243.1,181.6,228.3,126.8,161.9,168.1
39.6,34.1,264.3,180.3,155.6,176.9,149.4,181.3
39.6,34.1,168.7,150.5,221.2,162.0,144.5,179.6
39.6,34.1,236.0,228.8,211.9,173.7,161.9,190.5
39.6,34.1,245.8,214.0,239.0,129.4,169.6,157.5
39.6,34.1,248.4,248.4,182.3,156.5,172.8,173.5
39.6,34.1,192.8,210.0,214.0,138.7,155.0,210.3
39.6,34.1,215.1,261.6,209.1,178.0,160.8,202.9
39.6,34.1,189.7,209.6,234.1,162.9,154.3,201.6
39.6,34.1,235.7,224.0,228.4,137.7,192.2,191.6
39.6,34.1,242.1,222.9,218.5,121.5,163.3,190.3
39.6,34.1,215.2,235.8,183.0,110.4,153.3,164.1
39.6,34.1,255.0,254.3,217.8,158.1,183.3,169.3
39.6,34.1,205.7,251.3,202.4,174.7,188.2,201.8
39.6,34.1,251.9,236.7,224.9,174.3,141.5,160.7
39.6,34.1,220.8,205.3,191.0,161.9,160.5,176.6
39.6,34.1,192.1,249.2,262.8,167.8,165.0,172.5
39.6,34.1,226.6,161.7,277.8,146.6,171.3,217.4
39.6,34.1,227.6,194.7,173.8,144.6,175.9,189.5
39.6,34.1,194.3,215.1,236.9,129.8,146.0,186.3
39.6,34.1,168.0,152.5,201.3,147.1,158.2,167.6
39.6,34.1,230.0,195.0,177.9,123.4,173.7,180.5
39.6,34.1,214.8,210.8,196.9,130.0,181.3,165.3
39.6,34.1,194.4,220.4,212.2,194.9,157.4,179.0
39.6,34.1,209.0,220.8,175.7,189.7,140.1,166.4
39.6,34.1,194.7,239.7,221.8,194.7,181.4,160.4
39.6,34.1,237.8,202.2,229.9,173.9,125.7,166.8
39.6,34.1,249.8,197.9,203.0,186.0,184.4,189.0
39.6,34.1,217.5,251.8,227.5,135.3,167.3,163.5
39.6,34.1,196.2,256.1,254.5,186.4,173.5,204.0
39.6,34.1,259.0,239.9,193.8,186.0,188.0,122.0
39.6,34.1,230.7,191.0,169.3,193.6,172.5,176.6
39.6,34.1,240.9,198.1,197.3,195.7,192.4,159.0
39.6,34.1,236.4,175.9,162.1,150.7,140.9,182.2
39.6,34.1,234.8,232.0,133.3,152.6,137.6,211.4
39.6,34.1,247.1,247.4,177.2,137.0,165.0,178.8
39.6,34.1,244.7,236.8,234.0,172.3,169.3,163.7
39.6,34.1,209.1,216.6,268.9,150.9,154.8,146.7
39.6,34.1,256.8,225.8,189.9,138.6,186.8,156.3
39.6,34.1,253.0,228.3,198.3,197.3,129.4,193.1
39.6,34.1,195.5,210.5,252.1,201.1,152.9,190.1
39.6,34.1,258.9,212.4,225.4,132.5,171.9,194.6
39.6,34.1,198.6,199.7,221.7,151.1,203.3,187.9
39.6,34.1,251.7,231.2,221.5,155.3,179.6,192.0
39.6,34.1,203.4,186.6,210.2,140.7,187.7,200.5
39.6,34.1,204.8,179.7,200.5,171.9,148.8,164.4
39.6,34.1,217.5,230.2,222.5,192.5,171.6,193.9
39.6,34.1,194.0,239.1,209.3,153.0,189.0,201.9
39.6,34.1,234.7,277.7,199.7,196.3,149.2,201.0
39.6,34.1,289.2,215.9,211.5,120.3,147.4,196.5
39.6,34.1,234.7,249.7,233.5,214.6,188.2,187.9
39.6,34.1,167.2,245.1,184.8,199.6,159.3,173.5
39.6,34.1,217.5,168.8,201.2,174.9,137.2,168.2
39.6,34.1,238.8,178.7,188.5,179.2,158.8,176.8
39.6,34.1,225.8,255.4,212.3,172.1,116.9,192.2
39.6,34.1,212.2,191.0,230.8,172.8,205.0,173.8
39.6,34.1,255.2,202.2,182.5,162.3,142.0,141.6
39.6,34.1,214.9,192.1,213.1,176.2,159.1,207.8
39.6,34.1,222.5,231.3,201.8,160.1,175.4,183.2
39.6,34.1,253.4,286.7,189.8,171.0,170.6,203.8
39.6,34.1,205.5,231.7,165.4,176.1,170.1,195.5
39.6,34.1,222.6,187.2,201.5,153.2,216.7,157.9
39.6,34.1,258.7,175.2,234.8,163.2,190.0,173.0
39.6,34.1,252.8,207.3,209.6,218.9,204.6,160.5
39.6,34.1,229.2,209.3,247.2,140.2,157.2,130.0
39.6,34.1,250.2,244.7,252.0,152.8,149.6,149.6
39.6,34.1,251.3,211.4,183.0,141.0,156.6,171.1
39.6,34.1,201.1,226.3,185.6,165.4,178.1,172.6
39.6,34.1,238.9,183.8,219.1,213.6,208.0,144.5
39.6,34.1,208.4,250.1,180.5,199.4,130.1,185.5
39.6,34.1,255.4,297.5,173.0,170.4,175.8,175.0
39.6,34.1,228.8,263.6,229.2,153.3,201.0,196.4
39.6,34.1,274.3,201.7,173.4,190.0,160.6,179.2
39.6,34.1,219.1,197.0,266.5,176.0,169.0,188.1
39.6,34.1,199.7,227.4,202.9,177.8,207.1,169.4
39.6,34.1,240.0,245.9,212.5,156.4,174.2,168.0
39.6,34.1,237.0,223.0,202.0,153.0,191.2,122.4
39.6,34.1,218.8,171.0,201.8,149.9,167.5,192.9
39.6,34.1,258.2,171.8,195.8,176.9,175.9,176.5
39.6,34.1,227.3,217.7,231.3,197.6,160.8,184.8
39.6,34.1,244.4,257.8,197.7,167.2,201.0,214.7
39.6,34.1,233.3,242.8,224.4,175.8,182.7,180.8
39.6,34.1,232.5,267.0,211.2,124.7,180.3,184.9
39.6,34.1,169.2,210.2,225.8,124.4,152.1,195.4
39.6,34.1,213.2,174.9,201.2,163.2,171.1,157.7
39.6,34.1,194.8,256.0,228.8,156.6,124.1,232.9
39.6,34.1,234.0,221.4,243.7,175.9,216.1,195.8
39.6,34.1,190.6,219.2,199.6,174.2,122.8,175.0
39.6,34.1,222.8,245.6,228.4,230.9,184.0,166.3
39.6,34.1,228.5,246.3,184.9,189.0,191.8,211.8
39.6,34.1,266.0,237.3,204.2,174.9,141.9,168.7
39.6,34.1,328.3,288.6,215.7,159.4,129.2,164.2
39.6,34.1,244.1,298.9,253.0,158.4,156.3,192.7
39.6,34.1,230.3,171.3,151.3,189.7,163.2,175.6
39.6,34.1,199.4,159.5,230.0,169.7,150.5,170.8
39.6,34.1,244.2,251.6,207.6,154.4,205.1,148.2
39.6,34.1,207.2,250.2,230.0,142.8,116.2,176.8
39.6,34.1,251.6,224.4,224.5,189.8,190.3,182.7
39.6,34.1,252.5,242.8,224.3,150.9,181.5,128.3
39.6,34.1,249.2,215.1,244.0,189.2,177.2,157.6
39.6,34.1,253.4,221.5,249.8,172.8,134.2,175.3
39.6,34.1,237.5,248.4,189.5,162.7,162.7,175.5
39.6,34.1,238.6,231.5,209.2,177.9,165.7,189.2
39.6,34.1,278.3,238.8,255.1,192.4,174.6,173.8
39.6,34.1,229.9,241.8,233.7,135.2,110.8,190.6
39.6,34.1,241.1,286.4,198.8,151.5,182.4,171.3
39.6,34.1,252.2,282.6,214.9,158.1,192.9,150.4
39.6,34.1,239.6,180.2,226.3,164.0,173.4,160.0
39.6,34.1,261.1,272.1,221.9,204.2,149.3,161.6
39.6,34.1,235.6,205.2,197.3,175.5,167.8,171.1
39.6,34.1,225.9,149.5,186.5,133.5,175.7,183.8
39.6,34.1,265.9,212.3,165.4,171.9,201.3,176.4
39.6,34.1,243.4,250.0,169.7,175.3,217.5,192.5
39.6,34.1,223.9,224.2,247.3,216.9,181.9,167.5
39.6,34.1,186.9,157.1,172.0,141.7,159.8,191.6
39.6,34.1,259.5,199.4,199.6,180.0,214.0,158.7
39.6,34.1,233.3,220.0,242.9,140.3,148.1,168.8
39.6,34.1,233.7,203.5,215.8,120.5,204.4,199.0
39.6,34.1,224.7,175.9,242.2,127.0,158.7,172.6
39.6,34.1,203.7,185.4,210.0,174.6,194.8,186.5
39.6,34.1,216.8,230.2,210.0,138.1,182.5,190.2
39.6,34.1,217.3,216.4,199.0,164.1,176.0,149.6
39.6,34.1,237.9,226.0,226.6,188.4,218.6,195.5
39.6,34.1,269.0,230.3,231.4,153.1,179.2,157.5
39.6,34.1,235.0,147.8,216.1,165.9,209.6,166.9
39.6,34.1,240.9,253.3,194.2,150.1,132.5,125.1
39.6,34.1,203.3,231.1,228.7,139.6,191.8,174.6
39.6,34.1,258.0,182.6,237.9,155.6,152.9,163.9
39.6,34.1,254.2,197.7,230.7,186.8,143.1,201.0
39.6,34.1,214.2,231.2,180.0,252.4,127.8,184.2
39.6,34.1,190.4,218.0,237.0,180.9,171.3,192.5
39.6,34.1,237.2,218.7,236.1,164.6,192.2,164.6
39.6,34.1,239.7,246.0,228.8,140.2,182.3,156.7
39.6,34.1,224.1,214.9,247.9,130.6,179.3,178.3
39.6,34.1,221.3,306.8,187.8,126.4,187.0,172.7
39.6,34.1,290.2,281.9,234.0,200.0,161.1,203.0
39.6,34.1,235.0,207.2,259.8,197.6,184.4,165.2
39.6,34.1,231.7,219.9,198.0,191.6,199.2,200.9
39.6,34.1,276.6,192.7,237.5,144.2,164.2,169.0
39.6,34.1,205.2,268.3,252.3,144.6,172.1,159.5
39.6,34.1,272.4,231.9,195.7,136.6,197.0,151.3
39.6,34.1,199.5,259.3,217.3,146.0,191.5,154.7
39.6,34.1,240.1,239.5,232.8,142.3,148.3,212.7
39.6,34.1,236.9,246.8,217.7,167.1,157.3,165.9
39.6,34.1,218.8,238.3,171.1,143.1,143.8,172.5
39.6,34.1,195.5,156.2,221.7,174.0,168.9,212.4
39.6,34.1,246.9,197.9,185.1,147.4,141.3,157.9
39.6,34.1,200.7,191.6,209.6,214.6,150.5,193.0
39.6,34.1,186.9,224.2,187.0,201.8,165.9,136.8
39.6,34.1,185.5,249.0,211.0,184.6,152.1,176.1
39.6,34.1,187.1,216.1,240.5,206.9,191.6,191.0
39.6,34.1,224.8,182.0,207.0,133.3,161.9,216.1
